"No.","Time","Source","Destination","Protocol","Length","Info"
"1264","146.144273890","2a00:a041:3c5d:4d00:f026:68a8:26d8:6e81","2a00:a040:3:6::d539:18db","TCP","88","42656  >  443 [ACK] Seq=496 Ack=565489 Win=8244 Len=0 TSval=2688413495 TSecr=731481311"
"1265","146.145383389","2a00:a040:3:6::d539:18db","2a00:a041:3c5d:4d00:f026:68a8:26d8:6e81","TCP","1516","443  >  42656 [ACK] Seq=565489 Ack=496 Win=501 Len=1428 TSval=731481314 TSecr=2688413473 [TCP segment of a reassembled PDU]"
"1266","146.145887884","2a00:a040:3:6::d539:18db","2a00:a041:3c5d:4d00:f026:68a8:26d8:6e81","TCP","1516","443  >  42656 [PSH, ACK] Seq=566917 Ack=496 Win=501 Len=1428 TSval=731481314 TSecr=2688413473 [TCP segment of a reassembled PDU]"
"1267","146.145932351","2a00:a041:3c5d:4d00:f026:68a8:26d8:6e81","2a00:a040:3:6::d539:18db","TCP","88","42656  >  443 [ACK] Seq=496 Ack=568345 Win=8260 Len=0 TSval=2688413496 TSecr=731481314"
"1268","146.148131605","2a00:a040:3:6::d539:18db","2a00:a041:3c5d:4d00:f026:68a8:26d8:6e81","TLSv1.2","1516","Application Data [TCP segment of a reassembled PDU]"
"1269","146.148616904","2a00:a040:3:6::d539:18db","2a00:a041:3c5d:4d00:f026:68a8:26d8:6e81","TCP","1516","443  >  42656 [PSH, ACK] Seq=569773 Ack=496 Win=501 Len=1428 TSval=731481317 TSecr=2688413473 [TCP segment of a reassembled PDU]"
"1270","146.148644836","2a00:a041:3c5d:4d00:f026:68a8:26d8:6e81","2a00:a040:3:6::d539:18db","TCP","88","42656  >  443 [ACK] Seq=496 Ack=571201 Win=8260 Len=0 TSval=2688413499 TSecr=731481317"
"1271","146.151210884","2a00:a040:3:6::d539:18db","2a00:a041:3c5d:4d00:f026:68a8:26d8:6e81","TCP","1516","443  >  42656 [ACK] Seq=571201 Ack=496 Win=501 Len=1428 TSval=731481320 TSecr=2688413473 [TCP segment of a reassembled PDU]"
"1272","146.152092635","2a00:a040:3:6::d539:18db","2a00:a041:3c5d:4d00:f026:68a8:26d8:6e81","TCP","1516","443  >  42656 [PSH, ACK] Seq=572629 Ack=496 Win=501 Len=1428 TSval=731481320 TSecr=2688413473 [TCP segment of a reassembled PDU]"
"1273","146.152111146","2a00:a041:3c5d:4d00:f026:68a8:26d8:6e81","2a00:a040:3:6::d539:18db","TCP","88","42656  >  443 [ACK] Seq=496 Ack=574057 Win=8260 Len=0 TSval=2688413503 TSecr=731481320"
"1274","146.154164106","2a00:a040:3:6::d539:18db","2a00:a041:3c5d:4d00:f026:68a8:26d8:6e81","TCP","1516","443  >  42656 [ACK] Seq=574057 Ack=496 Win=501 Len=1428 TSval=731481323 TSecr=2688413473 [TCP segment of a reassembled PDU]"
"1275","146.154821781","2a00:a040:3:6::d539:18db","2a00:a041:3c5d:4d00:f026:68a8:26d8:6e81","TLSv1.2","1516","Application Data [TCP segment of a reassembled PDU]"
"1276","146.154840006","2a00:a041:3c5d:4d00:f026:68a8:26d8:6e81","2a00:a040:3:6::d539:18db","TCP","88","42656  >  443 [ACK] Seq=496 Ack=576913 Win=8260 Len=0 TSval=2688413505 TSecr=731481323"
